,link,title,price,rating,ratingCount,stock,description
359,/Ebanel-Brightening-Moisturizing-Hyaluronic-Anti-Wrinkle/dp/B07K6V8P2R/ref=sr_1_260?dchild=1&keywords=face+mask&qid=1618283172&s=hpc&sr=1-260,"Ebanel 15 Pack Collagen Face Mask, Instant Brightening & Hydrating Face Sheet Mask with Aloe Vera, Hyaluronic Acid, Vitamin C and E, Chamomile, Anti Aging Face Mask with Hydrolyzed Collagen, Peptide",$15.95,4.4 out of 5 stars,"7,266 ratings",In Stock.," INSTANT HYDRATING, BRIGHTENING & ANTIOXIDANT - Infused with Hyaluronic Acid, Vitamin C & E, Aloe Vera, Tomato, Edelweiss, Purslane Extracts, this moisturizing & hydrating face mask leaves skin smoother, softer and healthier FIRMING & ANTI-AGING - Infused with Collagen Peptides to help boost skin cell regeneration, and achieve a firmer and younger look. Collagen used in this facial mask is extracted from seaweed SOOTHING & ANTI-INFLAMMATORY - Infused with Aloe Vera, Chamomile Extract and Ascorbic Acid, this beauty face mask helps reduce redness and blemishes, relieve from acne and other skin irritations OIL & ALCOHOL FREE, NON-IRRITATING, FOR ALL SKIN TYPES - This face mask pack is plant-derived and made of biodegradable microfiber that is thicker, softer and fits the face better FORMULATED IN KOREA AND MADE IN USA - This Korean face mask never tested on animals - Cruelty-Free & Vegan-Friendly! cGMP Certified, Hypoallergenic"
360,/Mask-3Pcs-Fashion-Protection-Washable-Adjustable/dp/B08LZ8BC5C/ref=sr_1_261?dchild=1&keywords=face+mask&qid=1618283172&s=hpc&sr=1-261,,,,,,
361,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_hpc_sr_pg11_1?ie=UTF8&adId=A04553191CH8HD8G88Z00&url=%2FDisposable-Face-Masks-Pack-Mask-Black%2Fdp%2FB08GQZYSWK%2Fref%3Dsr_1_262_sspa%3Fdchild%3D1%26keywords%3Dface%2Bmask%26qid%3D1618283172%26s%3Dhpc%26sr%3D1-262-spons%26psc%3D1&qualifier=1618283172&id=7039565126161283&widgetName=sp_mtf,,,,,,
362,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_hpc_sr_pg11_1?ie=UTF8&adId=A032483111SUCBMX91O0M&url=%2F6-Pack-Unisex-Cotton-Adjustable-Loops-Replacement-Filters%2Fdp%2FB08N5BXF6J%2Fref%3Dsr_1_263_sspa%3Fdchild%3D1%26keywords%3Dface%2Bmask%26qid%3D1618283172%26s%3Dhpc%26sr%3D1-263-spons%26psc%3D1&qualifier=1618283172&id=7039565126161283&widgetName=sp_mtf,,,,,,
363,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_hpc_sr_pg11_1?ie=UTF8&adId=A0434125T2S53KURNNM6&url=%2FComix-Face-Mask-3-Layer-Black-Disposable%2Fdp%2FB08GJRDC3B%2Fref%3Dsr_1_264_sspa%3Fdchild%3D1%26keywords%3Dface%2Bmask%26qid%3D1618283172%26s%3Dhpc%26sr%3D1-264-spons%26psc%3D1&qualifier=1618283172&id=7039565126161283&widgetName=sp_mtf,,,,,,
364,/Reusable-Adjustable-Protective-Protector-Black-5Pcs/dp/B08B4VKY82/ref=sr_1_265?dchild=1&keywords=face+mask&qid=1618283172&s=hpc&sr=1-265,,,,,,
365,/3-PLY-Disposable-Perfect-Small-Layer/dp/B08DH58J3B/ref=sr_1_266?dchild=1&keywords=face+mask&qid=1618283172&s=hpc&sr=1-266,"Kid's Pink 3-PLY Disposable Face Mask, Perfect Fit For Small Face, Soft Skin Layer - 50 Pack",$8.50,4.7 out of 5 stars,12 ratings,In Stock.," COZY FIT FOR KIDS FACE: These disposable masks are designed specific for small kid's faces. Designed to be lightweight and breathable. With the feature of unfolding and expanding, the face masks will ensure full coverage of your nose and mouth, while the soft elastic ear loops will not cause discomfort or irritation. PREMIUM QUALITY: Our top-quality mouth and nose masks for kids are made with trusted and durable materials. Soft and non-toxic, the 3-ply design uses a cotton inner layer, filtering middle layer, and non-woven outer layer for premium protection. MAX PROTECTION: Our high-quality filtering face masks ensure a physical barrier to protection. With the new 3-ply design, It can help block pollution so you can breathe easily and safely in any environment. GENTLE TO YOUR SKIN: Unlike other protection face masks, our nose and mouth masks are soft and lightweight. The face masks are gentle on the skin and feel comfortable and easy to put on and take off.EASY TO USE: They are disposable so you don’t have to worry about washing or storing them."
366,/Disposable-Melt-Blown-Breathable-Pollution-Dispenser/dp/B08DNL7KGX/ref=sr_1_267?dchild=1&keywords=face+mask&qid=1618283172&s=hpc&sr=1-267,"Disposable Face Masks, Medical Grade Face Mask 3 Layers Melt-Blown Breathable Earloops Safety Mouth Mask Blocking Air Pollution for Men Women (Sealed Dispenser Box of 50)",$17.49,4.4 out of 5 stars,316 ratings,In Stock.," ⭐ 3 LAYER DESIGN: Outer layer is made from non woven polypropylene and block droplets and dust. Center layer is melt blown polypropylene filtration layer. Insider layer is made from non woven, soft and breathable. ⭐ VERSATILE: Keep your mouth covered and protected from pollution,chemicals, fluids and dust with this (50) Piece disposable face mask value pack. ⭐ ADJUSTABLE EARLOOP DESIGN: Universal fitted elastic ear loops, which can be used for a variety of users for instant protection and adding no strains to the ears. General size, also suitable for teenagers. ⭐ CONSIDERATE DESIGN: Tri-folded masks that extend down to cover the face from the nose to underneath the chin with a snug secure fit. After unfolding, a 3D breathing space is formed. with high elastic ear straps and metal nose clips. ⭐ USE: Suitable for dental, office, home, salon, cycling, grocery store and simply general public, these masks can keep you from dust, pollution, PM 2.5, irritant gas, haze, smoke, automobile exhaust, etc."
367,/Buttonsmith-Black-Adult-Cotton-Adjustable/dp/B08BWBQ3T3/ref=sr_1_268?dchild=1&keywords=face+mask&qid=1618283172&s=hpc&sr=1-268,,,,,,
368,/NYBEE-Cooling-Breathable-Comfortable-Washable/dp/B08T84BPTH/ref=sr_1_269?dchild=1&keywords=face+mask&qid=1618283172&s=hpc&sr=1-269,,,,,,
369,/Disposable-Layers-Breathable-Comfortable-Elastic/dp/B08B5PXKT8/ref=sr_1_270?dchild=1&keywords=face+mask&qid=1618283172&s=hpc&sr=1-270,,,,,,
370,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_hpc_sr_pg11_1?ie=UTF8&adId=A08345373F252PW6OUI1T&url=%2FBiwisy-50pcs-3-Ply-Disposable-Breathable%2Fdp%2FB08CXMR7R6%2Fref%3Dsr_1_271_sspa%3Fdchild%3D1%26keywords%3Dface%2Bmask%26qid%3D1618283172%26s%3Dhpc%26sr%3D1-271-spons%26psc%3D1&qualifier=1618283172&id=7039565126161283&widgetName=sp_btf,Biwisy 50pcs 3-Ply Disposable Face Mask Breathable Black Masks of 50 PCS Black,$11.03,4.6 out of 5 stars,"23,296 ratings",In Stock., Package: 50 Pcs black disposable face mask packaged in a box These Masks Should Be Disposed of after Each. 50Pcs Disposable Mask: Includes 50 pcs black disposable masks. How to use the mask: 1. Keep the black-side outside 2.Keep the nose clip on the upper side.
371,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_hpc_sr_pg11_1?ie=UTF8&adId=A02262546U8FV1PDK8JL&url=%2F100pcs-Black-Disposable-3-ply-Breathable%2Fdp%2FB08LL3MP1J%2Fref%3Dsr_1_272_sspa%3Fdchild%3D1%26keywords%3Dface%2Bmask%26qid%3D1618283172%26s%3Dhpc%26sr%3D1-272-spons%26psc%3D1&qualifier=1618283172&id=7039565126161283&widgetName=sp_btf,,,,,,
372,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_hpc_sr_pg11_1?ie=UTF8&adId=A040705217WMKR4NJM6GQ&url=%2FEfficiency%25E2%2589%25A595-WWDOLL-Protection-Against-Haze-Proof%2Fdp%2FB08JQNGX19%2Fref%3Dsr_1_273_sspa%3Fdchild%3D1%26keywords%3Dface%2Bmask%26qid%3D1618283172%26s%3Dhpc%26sr%3D1-273-spons%26psc%3D1&qualifier=1618283172&id=7039565126161283&widgetName=sp_btf,,,,,,
373,/OZZAR-Adjustable-Washable-Reusable-Breathable/dp/B08J9S9MZP/ref=sr_1_410?dchild=1&keywords=face+mask&qid=1618283197&s=hpc&sr=1-410,OZZAR Premium 3-ply Layers 100% Cotton Face mask Cloth with Nose Wire Adjustable Ear Loops Stopper and Filter Pocket Washable Reusable Breathable Soft T Shirt Material [Pack of 3 face Masks] (Medium),$14.99,4.4 out of 5 stars,168 ratings,In Stock.," 100% 3 Layers Cotton with a 4th Layer added as a filter ✅ 100% COTTON : Soft T shirt material outer layer , with cotton shirt material inside ✅ FILTER POCKET : Comes with a pocket on the inside of the facemask to add a P.M 2.5 filter. ✅ NOSE WIRE : This cloth mask has a nose wire that makes sure that there are no gaps between mask and skin to offer snug fit and reduce eye glasses fog ✅ CHIN PIECE : For added protection , there is a separate chin piece to make sure that the mask does not slide off the face. ✅ ADJUSTABLE EAR LOOPS WITH STOPPER : Equipped with high quality elastic and rubber clips , one can make sure that this mask fits properly on every face , and best of all there is a stopper bead at the end of ear loops to make sure that clips won't fall off."
374,/HX-AURIZE-Extra-Extenders-Adjustable/dp/B08CZVSGWW/ref=sr_1_411?dchild=1&keywords=face+mask&qid=1618283197&s=hpc&sr=1-411,HX AURIZE Extra Long Mask Strap Extenders Adjustable Black 4 Pcs,,4.2 out of 5 stars,"1,338 ratings",In Stock.," Comfortable and adjustabl, you can change the tension you like at any time Mask extender lanyard can effectively ear pain relieved and Improve comfort Large size and stepless adjustment length can adapt to various head types Microelastic cotton rope can anti slip and absorb sweat, can be machine washed Simple and light, easy to carry, 1 pack of 4 pcs suitable for sharing with family"
375,/ASTM-Level-4-Ply-Face-Masks/dp/B08CBM2YS1/ref=sr_1_412?dchild=1&keywords=face+mask&qid=1618283197&s=hpc&sr=1-412,,,,,,
376,/Patrol-3-Pack-Reusable-Washable-Friends/dp/B08GB39824/ref=sr_1_413?dchild=1&keywords=face+mask&qid=1618283197&s=hpc&sr=1-413,,,,,,
377,/Washable-Summer-Cotton-Black-Floral/dp/B08F9PPVLT/ref=sr_1_414?dchild=1&keywords=face+mask&qid=1618283197&s=hpc&sr=1-414,,,,,,
378,/Purple-Face-Masks-Kids-Pack/dp/B08DP6JCHH/ref=sr_1_415?dchild=1&keywords=face+mask&qid=1618283197&s=hpc&sr=1-415,"Purple Face Masks for Kids (50 Pack) - 4-Ply Disposable Kids Masks, Premium Designed Kids Face Mask with Longer Earloops & Adjustable Metal Nose Strip, Disposable Kids Mask for Indoor & Outdoor Use",$12.99,4.7 out of 5 stars,"2,815 ratings",In Stock.,
379,/Hxihan-Disposable-Individually-Wrapped-Protective/dp/B08SR8FL1L/ref=sr_1_416?dchild=1&keywords=face+mask&qid=1618283197&s=hpc&sr=1-416,,,,,,
380,/Activated-Carbon-Filter-Insert-Replaceable/dp/B088WV4MMR/ref=sr_1_417?dchild=1&keywords=face+mask&qid=1618283197&s=hpc&sr=1-417,,,,,,
381,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_hpc_sr_pg18_1?ie=UTF8&adId=A10362062LGBO71ILWJRS&url=%2FDisposable-Face-Masks-Pack-Black%2Fdp%2FB08HZ3WRV5%2Fref%3Dsr_1_418_sspa%3Fdchild%3D1%26keywords%3Dface%2Bmask%26qid%3D1618283197%26s%3Dhpc%26sr%3D1-418-spons%26psc%3D1%26smid%3DA29QRSW5VAWBBS&qualifier=1618283197&id=2692381831968864&widgetName=sp_mtf,,,,,,
382,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_hpc_sr_pg18_1?ie=UTF8&adId=A09900842C1X0RUFYEGDF&url=%2FWAPIKE-Black-Disposable-Filter-Protection%2Fdp%2FB08SLVLB63%2Fref%3Dsr_1_419_sspa%3Fdchild%3D1%26keywords%3Dface%2Bmask%26qid%3D1618283197%26s%3Dhpc%26sr%3D1-419-spons%26psc%3D1%26smid%3DARTW3SSE09TGB&qualifier=1618283197&id=2692381831968864&widgetName=sp_mtf,,,,,,
383,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_hpc_sr_pg18_1?ie=UTF8&adId=A032483111SUCBMX91O0M&url=%2F6-Pack-Unisex-Cotton-Adjustable-Loops-Replacement-Filters%2Fdp%2FB08N5BXF6J%2Fref%3Dsr_1_420_sspa%3Fdchild%3D1%26keywords%3Dface%2Bmask%26qid%3D1618283197%26s%3Dhpc%26sr%3D1-420-spons%26psc%3D1&qualifier=1618283197&id=2692381831968864&widgetName=sp_mtf,,,,,,
384,/Disposable-Masks-Layer-Protective-Black/dp/B08VNKK742/ref=sr_1_421?dchild=1&keywords=face+mask&qid=1618283197&s=hpc&sr=1-421,"Disposable Face Masks, 3 Layer Protective Face Mask Black 100 Pcs",,4.5 out of 5 stars,90 ratings,In Stock.," MATERIAL----Made of high-quality non-woven material, the protective disposable masks are skin-friendly,stronger filtering effect and more breathable. COMFORTABLE DESIGN----The Extra-soft elastic ear loops could eliminate pressure to the ears for maximum comfort. It can be used with earloop holders for additional comfort. High-quality fiber is also extremely breathable. USE TIPS----Hold the elastic ear loops over your ears and press the nose clip to create a light seal around your face. USE OCCASIONS----One size for most adult men or women, also suitable for teenagers.It’s a best protection to wear it when you in office, travel through congested airports, malls, bus terminals, party and busy city streets. NOTE----These face masks can be used for daily protection, but should not be used in surgical or high risk situations."
385,/Pieces-Disposable-Lightweight-Covering-Adults/dp/B08D6845V5/ref=sr_1_422?dchild=1&keywords=face+mask&qid=1618283197&s=hpc&sr=1-422,,,,,,
386,/Glitter-Rhinestone-Masquerade-Valentines-Nightclub/dp/B08H5HT9YC/ref=sr_1_423?dchild=1&keywords=face+mask&qid=1618283197&s=hpc&sr=1-423,,,,,,
387,/TRAVLEISURE-ADJUSTABLE-REUSABLE-WASHABLE-FACE/dp/B08793KQ18/ref=sr_1_424?dchild=1&keywords=face+mask&qid=1618283197&s=hpc&sr=1-424,"Travleisure Adjustable, Reusable, Washable, Face Mask - Adult/Bamboo/Black",$14.00,4.2 out of 5 stars,"3,586 ratings",In Stock.," Travleisure: Anti-wrinkle, breathable, odor-resistant and ultrasoft dual fabric technology suitable for travel and leisure Eco-Friendly Covering: Made using real bamboo fabric with tight-knit outer construction; enhanced barrier against transmission of small particles or droplets in the air from landing in or being inhaled through the mouth or nose Comfort: Dual layer of 95% bamboo 5% Spandex offers exceptional breathability plus ultrasoft feel against the face compared to standard cotton or polyester masks; stretchy ear loops and adjustable wire nose fitting ensure comfort over long periods for any size face Functional Anywhere: Small, foldable and wrinkle-free, this stylish face mask can be used anywhere to keep you fashionable and safe; commuting to work on the train or bus, traveling domestically or internationally, attending a conference, exercising, or simply heading out for a walk in the park Washable & Reusable: Machine wash cold, lay flat to dry, do not bleach; fibers maintain structure and softness even after many washes"
388,/BLU-HORN-Adjustable-Breathable-Washable/dp/B08NZ21HJ9/ref=sr_1_425?dchild=1&keywords=face+mask&qid=1618283197&s=hpc&sr=1-425,,,,,,
389,/Disposable-Wanwane-Children-Breathable-Animal/dp/B08JQ8F1LH/ref=sr_1_426?dchild=1&keywords=face+mask&qid=1618283197&s=hpc&sr=1-426,,,,,,
390,/AccuMed-Face-Mask-Black-Count/dp/B08MWTYRZW/ref=sr_1_427?dchild=1&keywords=face+mask&qid=1618283197&s=hpc&sr=1-427,,,,,,
391,/Reusable-sleeping-Swelling-Migraines-Headaches/dp/B07CVF22CD/ref=sr_1_428?dchild=1&keywords=face+mask&qid=1618283197&s=hpc&sr=1-428,,,,,,
392,/Olay-Vitamin-Exfoliator-Silica-Exfoliating/dp/B07S253W3S/ref=sr_1_429?dchild=1&keywords=face+mask&qid=1618283197&s=hpc&sr=1-429,,,,,,
393,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_hpc_sr_pg18_1?ie=UTF8&adId=A04553191CH8HD8G88Z00&url=%2FDisposable-Face-Masks-Pack-Mask-Black%2Fdp%2FB08GQZYSWK%2Fref%3Dsr_1_430_sspa%3Fdchild%3D1%26keywords%3Dface%2Bmask%26qid%3D1618283197%26s%3Dhpc%26sr%3D1-430-spons%26psc%3D1&qualifier=1618283197&id=2692381831968864&widgetName=sp_mtf,,,,,,
394,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_hpc_sr_pg18_1?ie=UTF8&adId=A06667072P55R8SLMEP7&url=%2F2-Pack-Unisex-Cloth-Washable-Reusable%2Fdp%2FB0899V668G%2Fref%3Dsr_1_431_sspa%3Fdchild%3D1%26keywords%3Dface%2Bmask%26qid%3D1618283197%26s%3Dhpc%26sr%3D1-431-spons%26psc%3D1%26smid%3DA19IEWB08TQ786&qualifier=1618283197&id=2692381831968864&widgetName=sp_mtf,,,,,,
